adjective noun attribute
blank Fußboden Oberfläche
blank Betonboden Oberfläche
blind Rundbogenfenster Oberfläche
zart Seide Beschaffenheit
blind Fensterscheibe Oberfläche
arm Ami Gesellschaft
arm Landmann Gesellschaft
arm Bäuerin Gesellschaft
arm Landwirt Gesellschaft
arm Bergbauer Gesellschaft
arm Bäuerlein Gesellschaft
arm Landarbeiter Gesellschaft
arm Kleinbauer Gesellschaft
arm Waldbauer Gesellschaft
arm Reisbauer Gesellschaft
arm Farmer Gesellschaft
arm Farmerfamilie Gesellschaft
arm Demokratie Gesellschaft
arm Stadtbevölkerung Gesellschaft
arm Bevölkerungsteil Gesellschaft
arm Gesellschaftsschicht Gesellschaft
arm Stand Gesellschaft
arm Arbeiterklasse Gesellschaft
arm Mittelstand Gesellschaft
arm Unterschicht Gesellschaft
arm Einwohner Gesellschaft
arm Siedler Gesellschaft
arm Dorfbewohner Gesellschaft
arm Landbewohner Gesellschaft
arm Stadtbewohner Gesellschaft
arm Wohngebiet Gesellschaft
arm Distrikt Gesellschaft
arm Bayern Gesellschaft
arm Berlin Gesellschaft
arm Bürgerin Gesellschaft
arm Zivilist Gesellschaft
arm Mitbürger Gesellschaft
arm Bergdorf Gesellschaft
arm Bauerndorf Gesellschaft
arm Fischerdorf Gesellschaft
arm Immigrant Gesellschaft
arm Auswanderer Gesellschaft
arm Geschlecht Gesellschaft
arm Immigrantenfamilie Gesellschaft
arm Einwandererfamilie Gesellschaft
arm Verwandtschaft Gesellschaft
arm Arbeiterfamilie Gesellschaft
arm Handwerkerfamilie Gesellschaft
arm Fischerfamilie Gesellschaft
arm Wöchnerin Gesellschaft
arm Fräulein Gesellschaft
arm Eva Gesellschaft
arm Person Gesellschaft
arm Jungfer Gesellschaft
arm Puppe Gesellschaft
arm Weiblein Gesellschaft
arm Lady Gesellschaft
arm Drachen Gesellschaft
arm Mieze Gesellschaft
arm Tante Gesellschaft
arm Lagerstätte Gesellschaft
arm Niveau Gesellschaft
arm Zone Gesellschaft
arm Kommune Gesellschaft
arm Jüdin Gesellschaft
arm Ostjude Gesellschaft
arm Knabe Emotion
arm Bube Emotion
arm Kerlchen Emotion
arm Knilch Emotion
arm Menschenkind Gesellschaft
arm Erwachsener Gesellschaft
arm Kindchen Gesellschaft
arm Kindlein Gesellschaft
arm Schulkind Gesellschaft
arm Kleiner Gesellschaft
arm Kiddie Gesellschaft
arm Kid Gesellschaft
arm Straßenkind Gesellschaft
arm Findelkind Gesellschaft
arm Waise Gesellschaft
arm Säugling Gesellschaft
arm Baby Gesellschaft
arm Spatz Gesellschaft
arm Krümel Gesellschaft
arm Bauernkind Gesellschaft
arm Waisenkind Gesellschaft
arm Bengel Gesellschaft
arm Racker Gesellschaft
arm Kranker Gesellschaft
arm User Gesellschaft
arm Patientin Gesellschaft
arm Geist Emotion
arm Israel Gesellschaft
arm Nachbarland Gesellschaft
arm Schweiz Gesellschaft
arm Griechenland Gesellschaft
arm Inselstaat Gesellschaft
arm Russland Gesellschaft
arm Agrarland Gesellschaft
arm Agrarstaat Gesellschaft
arm USA Gesellschaft
arm Amerika Gesellschaft
arm Österreich Gesellschaft
arm Deutschland Gesellschaft
arm Leutchen Gesellschaft
arm Bergleute Gesellschaft
arm Landleute Gesellschaft
arm Landsleute Gesellschaft
arm Bauernmädchen Gesellschaft
arm Maid Gesellschaft
arm Hirtenmädchen Gesellschaft
arm Biene Gesellschaft
arm Mutti Emotion
arm Mami Emotion
arm Mütterchen Emotion
arm Vogel Gesellschaft
arm Männchen Gesellschaft
arm Männlein Gesellschaft
arm Individuum Gesellschaft
arm Nutzer Gesellschaft
arm Existenz Gesellschaft
arm Mitmensch Gesellschaft
arm Toter Gesellschaft
arm Wurm Gesellschaft
arm Menschlein Gesellschaft
arm Nachbarin Gesellschaft
arm Anwohner Gesellschaft
arm Täter Emotion
arm Arzt Gesellschaft
arm Kassenpatient Gesellschaft
arm Kreis Gesellschaft
arm Landesteil Gesellschaft
arm Bergregion Gesellschaft
arm Hinterland Gesellschaft
arm Rentnerin Gesellschaft
arm Schülerin Gesellschaft
arm Abiturient Gesellschaft
arm Neger Gesellschaft
arm Schwarzer Gesellschaft
arm Psyche Emotion
arm Leib Emotion
arm Township Gesellschaft
arm Vorort Gesellschaft
arm Vorstadt Gesellschaft
arm Wohnviertel Gesellschaft
arm Quartier Gesellschaft
arm Studentin Gesellschaft
arm Studierender Gesellschaft
arm Theologiestudent Gesellschaft
arm Praktikant Gesellschaft
arm Medizinstudent Gesellschaft
arm Sünderin Emotion
arm Wild Emotion
arm Vierbeiner Emotion
arm Tierchen Emotion
arm Viech Emotion
arm Vieh Emotion
arm Papa Gesellschaft
arm Verwandter Gesellschaft
arm Angehöriger Gesellschaft
arm Geschwister Gesellschaft
arm Vorfahr Gesellschaft
arm Braut Gesellschaft
arm Vetter Gesellschaft
arm Neffe Gesellschaft
arm Cousine Gesellschaft
arm Ehefrau Gesellschaft
arm Gattin Gesellschaft
arm Ehemann Gesellschaft
arm Gatte Gesellschaft
blank Grauen Intensität
blank Existenzangst Intensität
blank Schrecken Intensität
blank Mordlust Gewissheit
blank Geldgier Gewissheit
dunkel Nadelstreifenanzug Helligkeit
dunkel Maßanzug Helligkeit
dunkel Hosenanzug Helligkeit
dunkel Schutzbrille Helligkeit
dunkel Diele Helligkeit
dunkel Geheimgang Helligkeit
dunkel Seitengasse Helligkeit
dunkel Kristall Helligkeit
dunkel Shirt Helligkeit
dunkel Jeanshose Helligkeit
dunkel Stoffhose Helligkeit
blank Antisemitismus Gewissheit
dunkel Lederjacke Helligkeit
dunkel Sakko Helligkeit
dunkel Blazer Helligkeit
dunkel Winterjacke Helligkeit
dunkel Rock Helligkeit
dunkel Bomberjacke Helligkeit
dunkel Robe Helligkeit
dunkel Bekleidung Helligkeit
dunkel Klamotte Helligkeit
dunkel Trauer Helligkeit
dunkel Verkleidung Helligkeit
dunkel Toilette Helligkeit
dunkel Kleidungsstück Helligkeit
blank Humbug Intensität
blank Blödsinn Intensität
blank Nonsens Intensität
hart Lebensalltag Beschreibung
hart Alltagsleben Beschreibung
hart Berufsalltag Beschreibung
hart Schulalltag Beschreibung
sanft Eleganz Beschreibung
leicht Kühlung Intensität
leicht Unterkühlung Intensität
leicht Milderung Intensität
leicht Dämpfung Intensität
blind Hündin Gesundheit
blind Rüde Gesundheit
blind Erwachsener Gesundheit
blind Kleinkind Gesundheit
blind Säugling Gesundheit
blind Baby Gesundheit
blind Feuer Intensität
blind Hingabe Intensität
hart Sklavenarbeit Beschreibung
hart Zwangsarbeit Beschreibung
hart Landarbeit Beschreibung
hart Handarbeit Beschreibung
hart Kinderarbeit Beschreibung
hart Tätigkeit Beschreibung
hart Beruf Beschreibung
hart Broterwerb Beschreibung
hart Tagesgeschäft Beschreibung
hart Gartenarbeit Beschreibung
hart Entwicklungsarbeit Beschreibung
hart Fabrikarbeit Beschreibung
hart Lobbyarbeit Beschreibung
hart Feldarbeit Beschreibung
hart Tagesarbeit Beschreibung
hart Fron Beschreibung
hart Trainingsarbeit Beschreibung
hart Dienst Beschreibung
hart Aufbauarbeit Beschreibung
hart Probenarbeit Beschreibung
leicht Handarbeit Beschreibung
leicht Montagearbeit Beschreibung
leicht Graben Beschreibung
leicht Fräsarbeit Beschreibung
leicht Tätigkeit Beschreibung
leicht Beruf Beschreibung
leicht Büroarbeit Beschreibung
leicht Bürotätigkeit Beschreibung
leicht Gartenarbeit Beschreibung
leicht Entwicklung Beschreibung
leicht Hausarbeit Beschreibung
leicht Werk Beschreibung
leicht Dienst Beschreibung
blind Person Gesundheit
blind User Gesundheit
blind Benutzer Gesundheit
blind Nutzer Gesundheit
blind Seele Gesundheit
blind Mitmensch Gesundheit
blind Musikerin Gesundheit
blind Spieler Gesundheit
blind Komponist Gesundheit
blind Fahrgast Gültigkeit
blind Pianistin Gesundheit
dunkel Pelz Helligkeit
dunkel Kutte Helligkeit
dunkel Gewölbe Helligkeit
dunkel Abstellkammer Helligkeit
dunkel Lagerraum Helligkeit
dunkel Bühnenraum Helligkeit
dunkel Schacht Helligkeit
dunkel Zelle Helligkeit
dunkel Kerker Helligkeit
dunkel Gefängniszelle Helligkeit
dunkel Kirchenraum Helligkeit
dunkel Innenraum Helligkeit
dunkel Interieur Helligkeit
dunkel Küche Helligkeit
dunkel Kellerraum Helligkeit
dunkel Maske Helligkeit
dunkel Box Helligkeit
dunkel Theatersaal Helligkeit
dunkel Kinosaal Helligkeit
sanft Bewegungsform Beschreibung
sanft Fahrweise Beschreibung
blind Glück Intensität
dunkel Straßenschlucht Helligkeit
dunkel Autobahn Helligkeit
dunkel Landstraße Helligkeit
dunkel Seitenstraße Helligkeit
dunkel Sackgasse Helligkeit
dunkel Nebenstraße Helligkeit
dunkel Badezimmer Helligkeit
dunkel Wohnzimmer Helligkeit
dunkel Hotelzimmer Helligkeit
dunkel Nebenraum Helligkeit
dunkel Kinderzimmer Helligkeit
dunkel Stube Helligkeit
dunkel Schlafzimmer Helligkeit
dunkel Vorraum Helligkeit
leicht Reisegepäck Gewicht
leicht Handgepäck Gewicht
leicht Marschgepäck Gewicht
deftig Schlappe Intensität
deftig Fluch Intensität
rau Anforderung Beschreibung
rau Lebensbedingung Beschreibung
rau Umweltbedingung Beschreibung
rau Einsatzbedingung Beschreibung
blind Enthusiasmus Beschreibung
leicht Lastkraftwagen Gewicht
leicht Lkw Gewicht
leicht Zug Gewicht
mächtig Kirchenbau Dimension
mächtig Gotteshaus Dimension
mächtig Kirchenburg Dimension
mächtig Klosterkirche Dimension
mächtig Hallenkirche Dimension
mächtig Marienkirche Dimension
mächtig Pfarrkirche Dimension
mächtig Scheune Dimension
mächtig Monument Dimension
mächtig Hauptgebäude Dimension
mächtig Triumphbogen Dimension
mächtig Zentralbau Dimension
mächtig Barockbau Dimension
mächtig Bollwerk Dimension
mächtig Bastion Dimension
mächtig Ziegelbau Dimension
mächtig Neubau Dimension
mächtig Westbau Dimension
mächtig Steinbau Dimension
mächtig Kuppelbau Dimension
mächtig Glaskuppel Dimension
mächtig Wehrmauer Dimension
mächtig Mauerring Dimension
mächtig Stadtmauer Dimension
mächtig Stadtbefestigung Dimension
mächtig Schildmauer Dimension
mächtig Steinmauer Dimension
mächtig Befestigungsmauer Dimension
mächtig Grundmauer Dimension
mächtig Festungsmauer Dimension
mächtig Ringmauer Dimension
mächtig Umfassungsmauer Dimension
mächtig Staumauer Dimension
mächtig Pilaster Dimension
mächtig Wandpfeiler Dimension
mächtig Mittelpfeiler Dimension
mächtig Strebepfeiler Dimension
mächtig Rundpfeiler Dimension
mächtig Stützpfeiler Dimension
mächtig Eckpfeiler Dimension
mächtig Bündelpfeiler Dimension
mächtig Rundsäule Dimension
mächtig Turmbau Dimension
mächtig Wachturm Dimension
mächtig Leuchtturm Dimension
mächtig Vierungsturm Dimension
mächtig Chorturm Dimension
mächtig Eckturm Dimension
mächtig Ostturm Dimension
mächtig Torturm Dimension
