adjective noun attribute
alt Auto Alter
alt Bild Alter
alt Buch Alter
alt Film Alter
alt Foto Alter
alt Gebäude Alter
alt Haus Alter
alt Lied Alter
alt Modell Alter
alt Rechnung Alter
alt Testament Alter
blank Blech Oberfläche
blank Degen Oberfläche
blank Felge Oberfläche
blank Holztisch Oberfläche
blank Klinge Oberfläche
blank Knopf Oberfläche
blank Messer Oberfläche
blank Metallteil Oberfläche
blank Säbel Oberfläche
blank Schwert Oberfläche
blank Stiefel Oberfläche
blank Taler Oberfläche
blank Waffe Oberfläche
dick Akte Dimension
dick Aktenordner Dimension
dick Balken Dimension
dick Brille Dimension
dick Brillenglas Dimension
dick Buch Dimension
dick Filzstift Dimension
bitter Komödie Emotion
dick Glasscheibe Dimension
bitter Satire Emotion
dick Hornbrille Dimension
blank Boden Oberfläche
blank Draht Oberfläche
dick Katalog Dimension
dick Knüppel Dimension
dick Mauer Dimension
dick Ordner Dimension
dick Papier Dimension
dick Rohr Dimension
dick Roman Dimension
dick Scheibe Dimension
dick Seil Dimension
dick Sohle Dimension
dick Teppich Dimension
dick Verband Dimension
dick Wälzer Dimension
dick Wand Dimension
dunkel Anzug Helligkeit
dunkel Brille Helligkeit
dunkel Flur Helligkeit
dunkel Gang Helligkeit
dunkel Gasse Helligkeit
dunkel Glas Helligkeit
dunkel Hemd Helligkeit
dunkel Hose Helligkeit
dunkel Jacke Helligkeit
dunkel Jackett Helligkeit
dunkel Jeans Helligkeit
dunkel Kleid Helligkeit
dunkel Kleidung Helligkeit
dunkel Korridor Helligkeit
blind Fenster Oberfläche
blind Scheibe Oberfläche
blind Spiegel Oberfläche
dunkel Kostüm Helligkeit
dunkel Krawatte Helligkeit
dunkel Limousine Helligkeit
dunkel Mantel Helligkeit
dunkel Raum Helligkeit
dunkel Saal Helligkeit
dunkel Sonnenbrille Helligkeit
dunkel Straße Helligkeit
dunkel Tunnel Helligkeit
dunkel Verlies Helligkeit
dunkel Zimmer Helligkeit
leicht Gepäck Gewicht
leicht Lastwagen Gewicht
leicht Nutzfahrzeug Gewicht
dick Decke Beschaffenheit
dick Handschuh Beschaffenheit
dick Jacke Beschaffenheit
dick Mantel Beschaffenheit
dick Pott Dimension
dick Pullover Beschaffenheit
rau Papier Oberfläche
rau Piste Oberfläche
rau Wand Oberfläche
dumm Zeug Intelligenz
scharf Klinge Form
scharf Messer Form
scharf Schwert Form
scharf Waffe Form
schwarz Anzug Farbe
schwarz Balken Farbe
schwarz Brille Farbe
schwarz Fahne Farbe
schwarz Flagge Farbe
schwarz Gewand Farbe
schwarz Hemd Farbe
schwarz Hose Farbe
schwarz Hut Farbe
schwarz Jacke Farbe
schwarz Jeans Farbe
schwarz Kasten Farbe
schwarz Kleid Farbe
schwarz Kleidung Farbe
schwarz Kostüm Farbe
schwarz Lederjacke Farbe
schwarz Limousine Farbe
schwarz Mantel Farbe
schwarz Maske Farbe
schwarz Robe Farbe
schwarz Rock Farbe
schwarz Schuh Farbe
schwarz Sonnenbrille Farbe
schwarz Stein Farbe
schwarz Stiefel Farbe
schwarz Tinte Farbe
schwarz T-Shirt Farbe
schwarz Tuch Farbe
schwarz Umhang Farbe
schwarz Uniform Farbe
schwarz Vorhang Farbe
steil Abstieg Dimension
steil Bergstraße Dimension
steil Dach Dimension
steil Gasse Dimension
steil Giebel Dimension
steil Heckklappe Dimension
steil Holztreppe Dimension
steil Kurve Dimension
steil Pfad Dimension
steil Piste Dimension
steil Rampe Dimension
steil Rinne Dimension
steil Rolltreppe Dimension
steil Satteldach Dimension
steil Serpentine Dimension
steil Steintreppe Dimension
steil Stiege Dimension
steil Straße Dimension
steil Stufe Dimension
steil Treppe Dimension
steil Tribüne Dimension
steil Waldweg Dimension
steil Weg Dimension
steil Wendeltreppe Dimension
süß Zeug Geschmack
dunkel Kanal Gewissheit
tief Brunnen Dimension
frech Chanson Art&Weise
frech Lied Art&Weise
frech Satire Art&Weise
frei Betriebssystem Gesellschaft
frei Software Gesellschaft
historisch Bau Zeit
historisch Bausubstanz Zeit
historisch Bauwerk Zeit
historisch Gebäude Zeit
historisch Instrument Zeit
historisch Rathaus Zeit
hölzern Aussichtsplattform Material
hölzern Aussichtsturm Material
hölzern Balken Material
hölzern Balkon Material
hölzern Balustrade Material
hölzern Baracke Material
hölzern Boot Material
hölzern Brücke Material
hölzern Dachkonstruktion Material
hölzern Dachstuhl Material
hölzern Decke Material
hölzern Einbau Material
hölzern Eingangstor Material
hölzern Eingangstür Material
hölzern Fensterladen Material
hölzern Fensterrahmen Material
hölzern Fußboden Material
hölzern Geländer Material
hölzern Gerüst Material
hölzern Gestell Material
hölzern Glockenturm Material
hölzern Griff Material
hölzern Handlauf Material
hölzern Hütte Material
hölzern Kanzel Material
hölzern Karren Material
hölzern Kassettendecke Material
hölzern Kasten Material
hölzern Kiste Material
hölzern Kochlöffel Material
hölzern Konstruktion Material
hölzern Kreuz Material
hölzern Kruzifix Material
hölzern Laufsteg Material
hölzern Löffel Material
hölzern Madonna Material
hölzern Maske Material
hölzern Mast Material
hölzern Palisade Material
hölzern Pavillon Material
hölzern Pfahl Material
hölzern Pflug Material
hölzern Plattform Material
hölzern Podest Material
hölzern Pritsche Material
hölzern Puppe Material
hölzern Regal Material
hölzern Sarg Material
hölzern Sarkophag Material
hölzern Schiffsrumpf Material
hölzern Schild Material
hölzern Schrein Material
hölzern Schuppen Material
hölzern Sitzbank Material
